sensor_type,device_type,timestamps,x,y,z
accelerometer,smartphone,63300290100.0,-2.681505919,3.945644379,8.743624687
accelerometer,smartphone,64300290100.0,-1.6089035269999998,3.945644379,8.274360657
accelerometer,smartphone,65300290100.0,-0.8427590131999999,3.945644379,7.7955207820000005
accelerometer,smartphone,66300290100.0,-0.07661445438999999,5.631162167,8.274360657
accelerometer,smartphone,67300290100.0,-0.07661445438999999,5.477933407,7.948749542000001
accelerometer,smartphone,68300290100.0,-0.6895300745999999,5.018246651,8.274360657
accelerometer,smartphone,69300290100.0,0.383072257,5.171475887,8.906430244
accelerometer,smartphone,70300290100.0,0.2298433632,5.631162167,7.948749542000001
accelerometer,smartphone,71300290100.0,-0.6895300745999999,5.171475887,7.7955207820000005
accelerometer,smartphone,72300290100.0,0.383072257,5.324704647,8.274360657
accelerometer,smartphone,73300290100.0,-0.07661445438999999,5.171475887,8.42759037
accelerometer,smartphone,74300290100.0,-0.07661445438999999,5.477933407,8.111555099
accelerometer,smartphone,75300290100.0,0.07661445438999999,5.171475887,8.111555099
accelerometer,smartphone,76300290100.0,-0.07661445438999999,5.018246651,8.42759037
accelerometer,smartphone,77300290100.0,-3.447650433,2.260126352,9.069235802
accelerometer,smartphone,78300290100.0,1.1492167709999999,1.953668594,6.83784008
accelerometer,smartphone,79300290100.0,-1.915361404,3.945644379,9.385271072
accelerometer,smartphone,80300290100.0,0.9959878922,3.485957623,9.701305389
accelerometer,smartphone,81300290100.0,0.5363011956,5.477933407,7.469909191
accelerometer,smartphone,82300290100.0,0.383072257,4.865017891,8.111555099
accelerometer,smartphone,83300290100.0,-0.5363011956,5.171475887,10.81221485
accelerometer,smartphone,84300290100.0,-2.987963676,2.873042107,11.13782597
accelerometer,smartphone,85300290100.0,-1.455674648,2.873042107,9.864110947
accelerometer,smartphone,86300290100.0,-0.6895300745999999,4.558559895,9.069235802
accelerometer,smartphone,87300290100.0,-0.07661445438999999,4.558559895,8.111555099
accelerometer,smartphone,88300290100.0,0.383072257,5.018246651,7.316680431
accelerometer,smartphone,89300290100.0,-0.07661445438999999,5.171475887,7.469909191
accelerometer,smartphone,90300290100.0,0.5363011956,6.090848922999999,5.726930618
accelerometer,smartphone,91300290100.0,-2.221819162,3.3327288630000003,10.49618053
accelerometer,smartphone,92300290100.0,-3.2944214339999998,2.56658411,10.81221485
accelerometer,smartphone,93300290100.0,-2.221819162,2.56658411,7.632715225
accelerometer,smartphone,94300290100.0,-1.302445769,4.711789131000001,7.948749542000001
accelerometer,smartphone,95300290100.0,-1.1492167709999999,5.324704647,6.83784008
accelerometer,smartphone,96300290100.0,0.2298433632,3.79241538,8.906430244
accelerometer,smartphone,97300290100.0,-2.52827692,3.0262708660000004,9.538499832000001
accelerometer,smartphone,98300290100.0,-0.9959878922,1.800439715,10.01733971
accelerometer,smartphone,99300290100.0,-0.2298433632,1.493981838,9.069235802
accelerometer,smartphone,100300290100.0,-0.9959878922,2.7198131080000003,10.81221485
accelerometer,smartphone,101300290100.0,-2.375048161,3.485957623,8.906430244
accelerometer,smartphone,102300290100.0,-0.07661445438999999,4.405331135,7.948749542000001
accelerometer,smartphone,103300290100.0,-0.2298433632,4.865017891,8.274360657
accelerometer,smartphone,104300290100.0,0.5363011956,3.79241538,9.385271072
accelerometer,smartphone,105300290099.99998,-0.07661445438999999,4.098873138,7.7955207820000005
accelerometer,smartphone,106300290099.99998,0.383072257,4.558559895,8.743624687
accelerometer,smartphone,107300290099.99998,-0.5363011956,3.945644379,8.743624687
accelerometer,smartphone,108300290099.99998,-1.915361404,3.485957623,9.701305389
accelerometer,smartphone,109300290099.99998,-0.2298433632,4.405331135,8.590395927000001
accelerometer,smartphone,110300290099.99998,-0.9959878922,4.098873138,8.743624687
accelerometer,smartphone,111300290099.99998,-0.07661445438999999,4.098873138,8.42759037
accelerometer,smartphone,112300290099.99998,1.455674648,3.79241538,9.069235802
accelerometer,smartphone,113300290099.99998,-2.068590164,4.405331135,9.385271072
accelerometer,smartphone,114300290099.99998,-0.2298433632,5.631162167,8.111555099
accelerometer,smartphone,115300290099.99998,0.5363011956,5.018246651,8.111555099
accelerometer,smartphone,116300290099.99998,0.9959878922,2.1068975930000002,8.42759037
accelerometer,smartphone,117300290099.99998,-0.6895300745999999,3.179499865,9.385271072
accelerometer,smartphone,118300290099.99998,-1.1492167709999999,3.179499865,8.111555099
accelerometer,smartphone,119300290099.99998,-3.447650433,2.873042107,10.34295177
accelerometer,smartphone,120300290099.99998,-1.455674648,3.945644379,8.743624687
accelerometer,smartphone,121300290099.99998,-0.07661445438999999,2.41335535,8.274360657
accelerometer,smartphone,122300290099.99998,-0.07661445438999999,2.873042107,9.538499832000001
accelerometer,smartphone,123300290099.99998,-0.383072257,3.79241538,8.274360657
accelerometer,smartphone,124300290099.99998,-1.6089035269999998,4.252102375,9.538499832000001
accelerometer,smartphone,125300290099.99998,-0.8427590131999999,3.945644379,6.675034523
accelerometer,smartphone,126300290099.99998,0.07661445438999999,3.179499865,8.743624687
accelerometer,smartphone,127300290099.99998,0.5363011956,3.0262708660000004,10.01733971
accelerometer,smartphone,128300290099.99998,0.383072257,3.6391866210000003,9.864110947
accelerometer,smartphone,129300290099.99998,-1.6089035269999998,1.800439715,10.97502041
accelerometer,smartphone,130300290099.99998,-0.8427590131999999,1.800439715,7.7955207820000005
accelerometer,smartphone,131300290099.99998,-0.5363011956,2.56658411,7.7955207820000005
accelerometer,smartphone,132300290099.99998,-0.2298433632,1.800439715,10.49618053
accelerometer,smartphone,133300290099.99998,-0.6895300745999999,2.1068975930000002,8.743624687
accelerometer,smartphone,134300290099.99998,-1.6089035269999998,1.340752959,9.222464561
accelerometer,smartphone,135300290099.99998,-2.52827692,1.340752959,10.81221485
accelerometer,smartphone,136300290099.99998,-1.455674648,2.873042107,10.81221485
accelerometer,smartphone,137300290099.99998,-0.9959878922,3.0262708660000004,7.1538748739999996
accelerometer,smartphone,138300290099.99997,0.07661445438999999,2.1068975930000002,10.01733971
accelerometer,smartphone,139300290099.99997,-1.6089035269999998,2.1068975930000002,10.97502041
accelerometer,smartphone,140300290099.99997,-2.068590164,2.56658411,9.538499832000001
accelerometer,smartphone,141300290099.99997,-1.7621324059999999,2.7198131080000003,9.538499832000001
accelerometer,smartphone,142300290099.99997,-0.383072257,1.953668594,8.906430244
accelerometer,smartphone,143300290099.99997,0.2298433632,2.41335535,9.701305389
accelerometer,smartphone,144300290099.99997,-0.8427590131999999,2.41335535,7.469909191
accelerometer,smartphone,145300290099.99997,-1.7621324059999999,4.405331135,8.906430244
accelerometer,smartphone,146300290099.99997,1.6089035269999998,2.7198131080000003,10.01733971
accelerometer,smartphone,147300290099.99997,0.2298433632,2.41335535,9.385271072
accelerometer,smartphone,148300290099.99997,-0.07661445438999999,2.1068975930000002,10.97502041
accelerometer,smartphone,149300290099.99997,-1.1492167709999999,2.7198131080000003,9.222464561
accelerometer,smartphone,150300290099.99997,-0.8427590131999999,3.945644379,7.7955207820000005
accelerometer,smartphone,151300290099.99997,0.2298433632,2.41335535,8.743624687
accelerometer,smartphone,152300290099.99997,0.5363011956,2.873042107,9.701305389
accelerometer,smartphone,153300290099.99997,-0.07661445438999999,3.485957623,10.01733971
accelerometer,smartphone,154300290099.99997,-1.7621324059999999,3.179499865,10.01733971
accelerometer,smartphone,155300290099.99997,-0.2298433632,3.3327288630000003,8.906430244
accelerometer,smartphone,156300290099.99997,1.1492167709999999,3.179499865,9.385271072
accelerometer,smartphone,157300290099.99997,-1.302445769,2.260126352,8.743624687
accelerometer,smartphone,158300290099.99997,-0.2298433632,2.7198131080000003,8.42759037
accelerometer,smartphone,159300290099.99997,0.5363011956,1.6472107169999999,8.906430244
accelerometer,smartphone,160300290099.99997,-0.9959878922,2.56658411,10.18014526
accelerometer,smartphone,161300290099.99997,-0.9959878922,2.260126352,10.34295177
accelerometer,smartphone,162300290099.99997,0.2298433632,1.953668594,9.069235802
accelerometer,smartphone,163300290099.99997,-0.383072257,2.260126352,9.222464561
accelerometer,smartphone,164300290099.99997,-2.068590164,1.800439715,8.743624687
accelerometer,smartphone,165300290099.99997,0.07661445438999999,1.6472107169999999,10.81221485
accelerometer,smartphone,166300290099.99997,0.9959878922,1.953668594,10.18014526
accelerometer,smartphone,167300290099.99997,-1.6089035269999998,2.1068975930000002,9.538499832000001
accelerometer,smartphone,168300290099.99997,-1.302445769,2.7198131080000003,8.42759037
accelerometer,smartphone,169300290099.99997,0.07661445438999999,0.8810662031000001,12.72757626
accelerometer,smartphone,170300290099.99997,-0.07661445438999999,2.260126352,9.538499832000001
accelerometer,smartphone,171300290099.99997,-1.7621324059999999,2.260126352,9.701305389
accelerometer,smartphone,172300290099.99997,-0.6895300745999999,1.493981838,11.93270111
accelerometer,smartphone,173300290099.99997,0.6895300745999999,2.41335535,10.49618053
accelerometer,smartphone,174300290099.99997,0.5363011956,2.56658411,9.069235802
accelerometer,smartphone,175300290099.99997,-1.6089035269999998,2.1068975930000002,8.906430244
accelerometer,smartphone,176300290099.99997,-1.302445769,3.3327288630000003,9.701305389
accelerometer,smartphone,177300290099.99997,0.383072257,2.1068975930000002,9.222464561
accelerometer,smartphone,178300290099.99997,0.9959878922,1.953668594,10.34295177
accelerometer,smartphone,179300290099.99997,-0.6895300745999999,2.56658411,8.274360657
accelerometer,smartphone,180300290099.99997,-0.5363011956,3.79241538,6.521805286
accelerometer,smartphone,181300290099.99997,0.8427590131999999,2.7198131080000003,7.7955207820000005
accelerometer,smartphone,182300290099.99997,0.8427590131999999,2.260126352,8.906430244
accelerometer,smartphone,183300290099.99997,-0.07661445438999999,2.873042107,7.632715225
accelerometer,smartphone,184300290099.99997,-1.915361404,2.7198131080000003,9.864110947
accelerometer,smartphone,185300290099.99997,-0.6895300745999999,3.179499865,9.864110947
accelerometer,smartphone,186300290099.99997,0.6895300745999999,4.098873138,8.274360657
accelerometer,smartphone,187300290099.99997,-0.07661445438999999,3.6391866210000003,10.81221485
accelerometer,smartphone,188300290099.99997,-1.7621324059999999,3.485957623,9.222464561
accelerometer,smartphone,189300290099.99997,-0.6895300745999999,2.873042107,10.65898609
accelerometer,smartphone,190300290099.99997,0.383072257,2.41335535,9.069235802
accelerometer,smartphone,191300290099.99997,1.1492167709999999,3.179499865,10.18014526
accelerometer,smartphone,192300290099.99997,-0.07661445438999999,2.56658411,9.538499832000001
accelerometer,smartphone,193300290099.99997,-1.455674648,3.0262708660000004,9.222464561
accelerometer,smartphone,194300290099.99997,-0.6895300745999999,3.179499865,7.1538748739999996
accelerometer,smartphone,195300290099.99997,-1.302445769,3.79241538,10.34295177
accelerometer,smartphone,196300290099.99997,-0.9959878922,3.3327288630000003,9.222464561
accelerometer,smartphone,197300290099.99997,0.5363011956,3.0262708660000004,7.1538748739999996
accelerometer,smartphone,198300290099.99997,0.383072257,3.0262708660000004,8.42759037
accelerometer,smartphone,199300290099.99997,1.7621324059999999,4.865017891,8.906430244
accelerometer,smartphone,200300290099.99997,1.302445769,3.0262708660000004,9.538499832000001
accelerometer,smartphone,201300290099.99997,-1.302445769,3.6391866210000003,10.81221485
accelerometer,smartphone,202300290099.99997,-0.07661445438999999,3.179499865,15.27500725
accelerometer,smartphone,203300290099.99997,-0.07661445438999999,3.3327288630000003,10.49618053
accelerometer,smartphone,204300290099.99997,0.6895300745999999,3.0262708660000004,10.01733971
accelerometer,smartphone,205300290099.99997,-0.07661445438999999,2.873042107,6.205770969
accelerometer,smartphone,206300290099.99997,-0.2298433632,2.41335535,9.069235802
accelerometer,smartphone,207300290099.99997,-0.07661445438999999,2.41335535,11.13782597
accelerometer,smartphone,208300290099.99997,-2.375048161,3.179499865,12.5647707
accelerometer,smartphone,209300290099.99997,-1.7621324059999999,1.800439715,10.01733971
accelerometer,smartphone,210300290100.0,0.07661445438999999,1.6472107169999999,6.205770969
accelerometer,smartphone,211300290100.0,-0.07661445438999999,1.6472107169999999,8.42759037
accelerometer,smartphone,212300290100.0,0.5363011956,1.034295082,10.81221485
accelerometer,smartphone,213300290100.0,-2.068590164,0.2681505978,9.222464561
accelerometer,smartphone,214300290100.0,-1.302445769,0.1149216816,10.65898609
accelerometer,smartphone,215300290100.0,-0.07661445438999999,0.42137950659999995,8.274360657
accelerometer,smartphone,216300290100.0,-0.07661445438999999,3.0262708660000004,6.83784008
accelerometer,smartphone,217300290100.0,0.5363011956,5.018246651,8.590395927000001
accelerometer,smartphone,218300290100.0,-0.8427590131999999,5.171475887,7.316680431
accelerometer,smartphone,219300290100.0,-0.383072257,5.018246651,7.000645638
accelerometer,smartphone,220300290100.0,0.07661445438999999,4.865017891,4.769249916000001
accelerometer,smartphone,221300290100.0,-0.9959878922,2.7198131080000003,7.7955207820000005
accelerometer,smartphone,222300290100.0,0.5363011956,4.865017891,7.632715225
accelerometer,smartphone,223300290100.0,-0.5363011956,3.6391866210000003,9.222464561
accelerometer,smartphone,224300290100.0,0.07661445438999999,4.711789131000001,7.316680431
accelerometer,smartphone,225300290100.0,0.383072257,4.098873138,8.590395927000001
accelerometer,smartphone,226300290100.0,0.6895300745999999,3.3327288630000003,10.81221485
accelerometer,smartphone,227300290100.0,0.383072257,5.018246651,8.42759037
accelerometer,smartphone,228300290100.0,-0.8427590131999999,4.711789131000001,6.358999729
accelerometer,smartphone,229300290100.0,0.5363011956,3.6391866210000003,11.29105568
accelerometer,smartphone,230300290100.0,0.2298433632,3.945644379,8.906430244
accelerometer,smartphone,231300290100.0,-1.6089035269999998,3.3327288630000003,7.948749542000001
accelerometer,smartphone,232300290100.0,-0.07661445438999999,3.945644379,9.701305389
accelerometer,smartphone,233300290100.0,0.9959878922,3.6391866210000003,8.111555099
accelerometer,smartphone,234300290100.0,-0.8427590131999999,3.0262708660000004,7.7955207820000005
accelerometer,smartphone,235300290100.0,0.2298433632,3.179499865,8.274360657
accelerometer,smartphone,236300290100.0,1.302445769,3.179499865,9.069235802
accelerometer,smartphone,237300290100.0,-0.8427590131999999,2.7198131080000003,9.069235802
accelerometer,smartphone,238300290100.0,1.1492167709999999,2.260126352,8.906430244
accelerometer,smartphone,239300290100.0,-0.383072257,2.873042107,12.08592987
accelerometer,smartphone,240300290100.0,-0.9959878922,2.873042107,10.34295177
accelerometer,smartphone,241300290100.0,1.6089035269999998,2.873042107,8.590395927000001
accelerometer,smartphone,242300290100.0,0.383072257,2.56658411,13.04361057
accelerometer,smartphone,243300290100.0,-0.8427590131999999,3.0262708660000004,8.42759037
accelerometer,smartphone,244300290100.0,0.383072257,3.0262708660000004,10.01733971
accelerometer,smartphone,245300290100.0,0.383072257,2.41335535,12.08592987
accelerometer,smartphone,246300290100.0,-0.07661445438999999,4.865017891,8.590395927000001
accelerometer,smartphone,247300290100.0,-1.1492167709999999,3.79241538,8.42759037
accelerometer,smartphone,248300290100.0,0.07661445438999999,3.79241538,9.864110947
accelerometer,smartphone,249300290100.0,0.8427590131999999,2.7198131080000003,10.01733971
accelerometer,smartphone,250300290100.0,1.1492167709999999,2.7198131080000003,10.34295177
accelerometer,smartphone,251300290100.0,-0.383072257,3.79241538,10.34295177
accelerometer,smartphone,252300290100.0,-1.302445769,2.873042107,7.632715225
accelerometer,smartphone,253300290100.0,-0.8427590131999999,2.56658411,8.42759037
accelerometer,smartphone,254300290100.0,-1.302445769,2.7198131080000003,9.222464561
accelerometer,smartphone,255300290100.0,0.5363011956,3.3327288630000003,8.42759037
accelerometer,smartphone,256300290099.99997,0.9959878922,3.179499865,9.538499832000001
accelerometer,smartphone,257300290099.99997,1.302445769,4.098873138,8.906430244
accelerometer,smartphone,258300290099.99997,0.9959878922,3.485957623,10.49618053
accelerometer,smartphone,259300290099.99997,0.5363011956,3.485957623,7.7955207820000005
accelerometer,smartphone,260300290099.99997,0.383072257,3.0262708660000004,8.743624687
accelerometer,smartphone,261300290099.99997,-0.6895300745999999,2.7198131080000003,8.111555099
accelerometer,smartphone,262300290099.99997,-0.6895300745999999,3.0262708660000004,8.590395927000001
accelerometer,smartphone,263300290099.99997,-1.455674648,3.485957623,8.590395927000001
accelerometer,smartphone,264300290099.99997,-1.455674648,3.0262708660000004,8.906430244
accelerometer,smartphone,265300290099.99997,-1.1492167709999999,2.7198131080000003,8.743624687
accelerometer,smartphone,266300290099.99997,-0.8427590131999999,3.179499865,9.385271072
accelerometer,smartphone,267300290099.99997,1.302445769,2.56658411,8.906430244
accelerometer,smartphone,268300290099.99997,0.2298433632,2.41335535,10.01733971
accelerometer,smartphone,269300290099.99997,0.383072257,2.41335535,9.701305389
accelerometer,smartphone,270300290099.99997,0.8427590131999999,2.56658411,9.222464561
accelerometer,smartphone,271300290099.99997,0.8427590131999999,3.179499865,9.222464561
accelerometer,smartphone,272300290099.99997,0.5363011956,2.56658411,8.111555099
accelerometer,smartphone,273300290099.99997,0.9959878922,3.485957623,7.948749542000001
accelerometer,smartphone,274300290099.99997,0.9959878922,2.7198131080000003,9.864110947
accelerometer,smartphone,275300290100.0,0.6895300745999999,2.56658411,10.01733971
accelerometer,smartphone,276300290100.0,-0.07661445438999999,2.7198131080000003,9.538499832000001
accelerometer,smartphone,277300290100.0,0.07661445438999999,2.7198131080000003,9.538499832000001
accelerometer,smartphone,278300290100.0,0.5363011956,2.41335535,7.316680431
accelerometer,smartphone,279300290100.0,-0.07661445438999999,1.953668594,13.83848572
accelerometer,smartphone,280300290100.0,1.1492167709999999,2.260126352,8.590395927000001
accelerometer,smartphone,281300290100.0,0.5363011956,3.6391866210000003,8.111555099
accelerometer,smartphone,282300290100.0,1.455674648,3.179499865,8.743624687
accelerometer,smartphone,283300290100.0,-0.5363011956,2.260126352,11.13782597
accelerometer,smartphone,284300290100.0,0.9959878922,3.179499865,8.590395927000001
accelerometer,smartphone,285300290100.0,0.07661445438999999,2.260126352,11.93270111
accelerometer,smartphone,286300290100.0,-1.1492167709999999,2.873042107,9.385271072
accelerometer,smartphone,287300290100.0,-2.375048161,2.56658411,11.60709
accelerometer,smartphone,288300290100.0,-0.9959878922,3.179499865,8.42759037
accelerometer,smartphone,289300290100.0,-0.07661445438999999,2.41335535,7.948749542000001
accelerometer,smartphone,290300290100.0,2.221819162,3.0262708660000004,6.521805286
accelerometer,smartphone,291300290100.0,0.5363011956,2.41335535,12.72757626
accelerometer,smartphone,292300290100.0,0.6895300745999999,3.3327288630000003,8.274360657
accelerometer,smartphone,293300290100.0,-0.07661445438999999,3.3327288630000003,6.205770969
accelerometer,smartphone,294300290100.0,-0.5363011956,6.856993675,3.9743747710000004
accelerometer,smartphone,295300290100.0,-0.07661445438999999,4.558559895,6.521805286
accelerometer,smartphone,296300290100.0,0.6895300745999999,3.0262708660000004,8.590395927000001
accelerometer,smartphone,297300290100.0,0.9959878922,3.485957623,10.18014526
accelerometer,smartphone,298300290100.0,2.068590164,4.711789131000001,8.274360657
accelerometer,smartphone,299300290100.0,0.07661445438999999,2.41335535,10.97502041
accelerometer,smartphone,300300290100.0,-0.6895300745999999,4.558559895,7.1538748739999996
accelerometer,smartphone,301300290100.0,-1.302445769,4.865017891,8.42759037
accelerometer,smartphone,302300290100.0,-0.8427590131999999,6.244078159,10.18014526
accelerometer,smartphone,303300290100.0,0.383072257,5.784391403,7.7955207820000005
accelerometer,smartphone,304300290100.0,0.9959878922,5.631162167,6.83784008
accelerometer,smartphone,305300290100.0,1.1492167709999999,5.477933407,6.83784008
accelerometer,smartphone,306300290100.0,0.5363011956,5.171475887,9.538499832000001
accelerometer,smartphone,307300290100.0,0.8427590131999999,6.550535678999999,7.7955207820000005
accelerometer,smartphone,308300290100.0,1.455674648,4.865017891,8.906430244
accelerometer,smartphone,309300290100.0,1.455674648,4.558559895,7.000645638
accelerometer,smartphone,310300290100.0,1.7621324059999999,3.945644379,11.60709
accelerometer,smartphone,311300290100.0,2.221819162,5.171475887,7.7955207820000005
accelerometer,smartphone,312300290100.0,0.6895300745999999,4.865017891,9.701305389
accelerometer,smartphone,313300290100.0,0.8427590131999999,4.558559895,9.385271072
accelerometer,smartphone,314300290100.0,-0.9959878922,5.937620162999999,7.000645638
accelerometer,smartphone,315300290100.0,-0.383072257,6.090848922999999,7.1538748739999996
accelerometer,smartphone,316300290100.0,-0.2298433632,6.856993675,7.000645638
accelerometer,smartphone,317300290100.0,-0.5363011956,7.776367187999999,7.000645638
accelerometer,smartphone,318300290100.0,0.07661445438999999,7.316680431,7.1538748739999996
accelerometer,smartphone,319300290100.0,0.383072257,5.477933407,9.069235802
accelerometer,smartphone,320300290100.0,1.455674648,4.865017891,7.948749542000001
accelerometer,smartphone,321300290100.0,0.07661445438999999,4.711789131000001,10.81221485
accelerometer,smartphone,322300290100.0,2.375048161,3.485957623,7.316680431
accelerometer,smartphone,323300290100.0,0.383072257,4.558559895,7.000645638
accelerometer,smartphone,324300290100.0,1.1492167709999999,5.324704647,8.274360657
accelerometer,smartphone,325300290100.0,0.5363011956,3.6391866210000003,7.1538748739999996
accelerometer,smartphone,326300290100.0,-2.681505919,4.865017891,14.63336086
accelerometer,smartphone,327300290100.0,-0.9959878922,1.6472107169999999,3.9743747710000004
accelerometer,smartphone,328300290100.0,-0.07661445438999999,1.034295082,8.274360657
accelerometer,smartphone,329300290100.0,-0.6895300745999999,1.340752959,7.1538748739999996
accelerometer,smartphone,330300290100.0,-0.2298433632,1.340752959,11.60709
accelerometer,smartphone,331300290100.0,-0.07661445438999999,3.0262708660000004,10.81221485
accelerometer,smartphone,332300290100.0,0.383072257,5.171475887,10.65898609
accelerometer,smartphone,333300290100.0,0.8427590131999999,2.7198131080000003,7.316680431
accelerometer,smartphone,334300290100.0,-0.6895300745999999,1.340752959,8.590395927000001
accelerometer,smartphone,335300290100.0,-0.5363011956,1.953668594,7.948749542000001
accelerometer,smartphone,336300290100.0,-0.2298433632,2.41335535,9.222464561
accelerometer,smartphone,337300290100.0,0.2298433632,1.340752959,11.76989555
accelerometer,smartphone,338300290100.0,0.9959878922,1.800439715,10.81221485
accelerometer,smartphone,339300290100.0,-1.455674648,2.1068975930000002,9.222464561
accelerometer,smartphone,340300290100.0,-0.6895300745999999,1.493981838,9.538499832000001
accelerometer,smartphone,341300290100.0,0.2298433632,2.1068975930000002,9.385271072
accelerometer,smartphone,342300290100.0,0.2298433632,1.493981838,8.274360657
accelerometer,smartphone,343300290100.0,1.302445769,1.800439715,9.069235802
accelerometer,smartphone,344300290100.0,-2.52827692,2.260126352,10.65898609
accelerometer,smartphone,345300290100.0,-0.2298433632,3.6391866210000003,9.069235802
accelerometer,smartphone,346300290100.0,0.9959878922,5.018246651,8.111555099
accelerometer,smartphone,347300290100.0,1.6089035269999998,3.0262708660000004,7.7955207820000005
accelerometer,smartphone,348300290100.0,0.07661445438999999,2.56658411,9.701305389
accelerometer,smartphone,349300290100.0,-2.681505919,3.945644379,10.49618053
accelerometer,smartphone,350300290100.0,0.383072257,4.098873138,9.701305389
